fid,PCD,PCD_Source,X_BNG,Y_BNG,X_IG,Y_IG,X_Latitude,Y_Longitud,Total_Pers,Females,Males,Occupied_H,LSOA_DZ_Co,LSOA_DZ_Na,OA_SA_Code,OAC_Superg,OAC_Supe_1,OAC_Group_,OAC_Goup_N,OAC_Subgro,OAC_Subg_1,WIMD_2014_,EIMD_2015_,EIMD_201_1,EIMD_201_2,SIMD_2016_,NIMDM_2017,LSOA_DZ_To,LSOA_DZ__1,OA_SA_Town,OA_SA_To_1,field_32,field_33,field_34,utd-pop,icon_url
6867,BR2 8PG,ONS,542361,165756,0,0,0.043904070000000,51.373019999999997,45,24,21,19,E01000665,Bromley 033A,E00003221,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"12","21513",7,,,-2.170171648000000,2.000000000000000,-1.666196637000000,2.000000000000000,,,,"49",./1.png
6868,BR2 8PH,ONS,542137,165780,0,0,0.040697660000000,51.373289999999997,44,24,20,23,E01000665,Bromley 033A,E00003219,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"12","21513",7,,,-2.170171648000000,2.000000000000000,-2.395273128000000,2.000000000000000,,,,"48",./1.png
6869,BR2 8PJ,ONS,542119,165670,0,0,0.040395280000000,51.372309999999999,29,19,10,12,E01000665,Bromley 033A,E00003219,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"12","21513",7,,,-2.170171648000000,2.000000000000000,-2.395273128000000,2.000000000000000,,,,"32",./1.png
6871,BR2 8PN,ONS,542117,165542,0,0,0.040315420000000,51.371160000000003,62,34,28,26,E01000665,Bromley 033A,E00003219,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"12","21513",7,,,-2.170171648000000,2.000000000000000,-2.395273128000000,2.000000000000000,,,,"68",./4.png
6873,BR2 8PQ,ONS,542350,165667,0,0,0.043710520000000,51.372219999999999,73,35,38,28,E01000667,Bromley 033C,E00003222,"6",Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.987066867000000,1.000000000000000,,,,"80",./4.png
6875,BR2 8PS,ONS,542158,165449,0,0,0.040866880000000,51.370310000000003,39,21,18,17,E01000667,Bromley 033C,E00003222,"6",Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.987066867000000,1.000000000000000,,,,"43",./1.png
6876,BR2 8PT,ONS,542214,165406,0,0,0.041653640000000,51.369909999999997,26,13,13,12,E01000666,Bromley 033B,E00003223,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-3.809790886000000,1.000000000000000,,,,"28",./0.png
6878,BR2 8PW,ONS,542165,165557,0,0,0.041010530000000,51.371279999999999,82,40,42,32,E01000667,Bromley 033C,E00003222,"6",Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.987066867000000,1.000000000000000,,,,"90",./3.png
6880,BR2 8PY,ONS,542241,165360,0,0,0.042022870000000,51.369489999999999,30,18,12,19,E01000666,Bromley 033B,E00003223,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-3.809790886000000,1.000000000000000,,,,"33",./1.png
6881,BR2 8PZ,ONS,542288,165396,0,0,0.042712000000000,51.369799999999998,49,27,22,24,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"54",./1.png
6883,BR2 8QB,ONS,542464,165644,0,0,0.045337990000000,51.371989999999997,14,8,6,6,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"15",./0.png
6884,BR2 8QD,ONS,542341,165603,0,0,0.043555700000000,51.371650000000002,76,39,37,30,E01000667,Bromley 033C,E00003222,"6",Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.987066867000000,1.000000000000000,,,,"83",./4.png
6885,BR2 8QE,ONS,542284,165580,0,0,0.042728170000000,51.371459999999999,41,20,21,15,E01000667,Bromley 033C,E00003222,"6",Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.987066867000000,1.000000000000000,,,,"45",./1.png
6886,BR2 8QF,ONS,542425,165568,0,0,0.044747650000000,51.371319999999997,43,22,21,18,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"47",./1.png
6887,BR2 8QG,ONS,542480,165451,0,0,0.045490400000000,51.370249999999999,48,22,26,19,E01000667,Bromley 033C,E00003224,"6",Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.767334501000000,1.000000000000000,,,,"53",./1.png
6888,BR2 8QH,ONS,542526,165543,0,0,0.046187640000000,51.371070000000003,10,5,5,5,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"11",./0.png
6892,BR2 8QP,ONS,542627,165450,0,0,0.047600360000000,51.370199999999997,44,24,20,15,E01000667,Bromley 033C,E00003224,"6",Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.767334501000000,1.000000000000000,,,,"48",./1.png
6893,BR2 8QQ,ONS,542461,165365,0,0,0.045183190000000,51.369480000000003,85,42,43,32,E01000667,Bromley 033C,E00003224,"6",Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.767334501000000,1.000000000000000,,,,"93",./3.png
6894,BR2 8QR,ONS,542609,165560,0,0,0.047386050000000,51.371200000000002,3,3,0,2,E01000667,Bromley 033C,E00003224,"6",Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.767334501000000,1.000000000000000,,,,"3",./0.png
9974,BR6 8LJ,ONS,542876,165491,0,0,0.051191520000000,51.370510000000003,40,21,19,14,E01000756,Bromley 033D,E00003667,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"4","30584",10,,,-4.842074028000000,1.000000000000000,-3.078267899000000,1.000000000000000,,,,"44",./1.png
9975,BR6 8LL,ONS,543025,165542,0,0,0.053351100000000,51.370930000000001,25,12,13,10,E01000756,Bromley 033D,E00003667,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"4","30584",10,,,-4.842074028000000,1.000000000000000,-3.078267899000000,1.000000000000000,,,,"27",./0.png
9977,BR6 8LP,ONS,543114,165382,0,0,0.054564460000000,51.369470000000000,30,17,13,13,E01000756,Bromley 033D,E00003667,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"4","30584",10,,,-4.842074028000000,1.000000000000000,-3.078267899000000,1.000000000000000,,,,"33",./1.png
9979,BR6 8LR,ONS,543095,165444,0,0,0.054316630000000,51.370030000000000,39,22,17,13,E01000756,Bromley 033D,E00003667,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"4","30584",10,,,-4.842074028000000,1.000000000000000,-3.078267899000000,1.000000000000000,,,,"43",./1.png
6514,BR2 6DX,ONS,542544,165014,0,0,0.046234120000000,51.366309999999999,35,22,13,13,E01000667,Bromley 033C,E00003185,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.633464001000000,1.000000000000000,,,,"38",./1.png
6515,BR2 6EA,ONS,542701,165038,0,0,0.048497480000000,51.366489999999999,15,7,8,6,E01000667,Bromley 033C,E00003185,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.633464001000000,1.000000000000000,,,,"16",./0.png
6516,BR2 6EB,ONS,542563,165146,0,0,0.046559750000000,51.367489999999997,26,14,12,8,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"28",./0.png
6517,BR2 6EE,ONS,542299,164754,0,0,0.042613170000000,51.364030000000000,70,34,36,26,E01000667,Bromley 033C,E00003187,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.346659725000000,1.000000000000000,,,,"77",./4.png
6518,BR2 6EF,ONS,542312,164571,0,0,0.042726600000000,51.362380000000002,48,26,22,20,E01000667,Bromley 033C,E00003187,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.346659725000000,1.000000000000000,,,,"53",./1.png
6519,BR2 6EG,ONS,542457,164787,0,0,0.044894360000000,51.364289999999997,35,17,18,12,E01000667,Bromley 033C,E00003187,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.346659725000000,1.000000000000000,,,,"38",./1.png
6520,BR2 6EH,ONS,542203,165081,0,0,0.041365830000000,51.366999999999997,45,25,20,17,E01000667,Bromley 033C,E00003187,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.346659725000000,1.000000000000000,,,,"49",./1.png
6521,BR2 6EJ,ONS,542344,165151,0,0,0.043417920000000,51.367590000000000,39,23,16,16,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"43",./1.png
6522,BR2 6EL,ONS,542302,165052,0,0,0.042775400000000,51.366709999999998,25,15,10,8,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"27",./0.png
6523,BR2 6EN,ONS,542189,164854,0,0,0.041074150000000,51.364960000000004,71,38,33,26,E01000667,Bromley 033C,E00003187,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.346659725000000,1.000000000000000,,,,"78",./4.png
6524,BR2 6EP,ONS,542688,164754,0,0,0.048196990000000,51.363930000000003,23,11,12,7,E01000667,Bromley 033C,E00003185,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.633464001000000,1.000000000000000,,,,"25",./0.png
6525,BR2 6EQ,ONS,542530,164766,0,0,0.045933820000000,51.364080000000001,66,34,32,21,E01000667,Bromley 033C,E00003185,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.633464001000000,1.000000000000000,,,,"72",./4.png
6526,BR2 6EW,ONS,542148,164846,0,0,0.040482420000000,51.364899999999999,42,19,23,15,E01000667,Bromley 033C,E00003187,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.346659725000000,1.000000000000000,,,,"46",./1.png
6529,BR2 6HB,ONS,542285,164231,0,0,0.042203140000000,51.359340000000003,19,8,11,6,E01000666,Bromley 033B,E00003186,"6",Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-3.703699511000000,1.000000000000000,,,,"21",./0.png
6872,BR2 8PP,ONS,542156,165240,0,0,0.040754660000000,51.368429999999996,45,21,24,18,E01000666,Bromley 033B,E00003223,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-3.809790886000000,1.000000000000000,,,,"49",./1.png
6879,BR2 8PX,ONS,542221,165177,0,0,0.041662600000000,51.367860000000000,30,19,11,19,E01000667,Bromley 033C,E00003225,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"6","29178",9,,,-4.652679001000000,1.000000000000000,-3.679212383000000,1.000000000000000,,,,"33",./1.png
6882,BR2 8QA,ONS,542115,165145,0,0,0.040128130000000,51.367590000000000,52,27,25,18,E01000666,Bromley 033B,E00003223,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-3.809790886000000,1.000000000000000,,,,"57",./1.png
